"","x"
"369",0.0373737373737374
"370",0.0373737373737374
"371",0.037979797979798
"372",0.037979797979798
"373",0.037979797979798
"374",0.037979797979798
"375",0.037979797979798
"376",0.037979797979798
"377",0.0381818181818182
"378",0.0381818181818182
"379",0.0383838383838384
"380",0.0383838383838384
"381",0.0385858585858586
"382",0.0385858585858586
"383",0.0387878787878788
"384",0.0387878787878788
"385",0.0391919191919192
"386",0.0391919191919192
"387",0.0391919191919192
"388",0.0391919191919192
"389",0.0393939393939394
"390",0.0393939393939394
"391",0.0397979797979798
"392",0.0397979797979798
"393",0.0397979797979798
"394",0.0397979797979798
"395",0.0402020202020202
"396",0.0402020202020202
"397",0.0402020202020202
"398",0.0402020202020202
"399",0.0408080808080808
"400",0.0408080808080808
"401",0.0408080808080808
"402",0.0408080808080808
"403",0.0408080808080808
"404",0.0408080808080808
"405",0.041010101010101
"406",0.041010101010101
"407",0.0412121212121212
"408",0.0412121212121212
"409",0.0416161616161616
"410",0.0416161616161616
"411",0.0416161616161616
"412",0.0416161616161616
"413",0.0418181818181818
"414",0.0418181818181818
"415",0.0422222222222222
"416",0.0422222222222222
"417",0.0422222222222222
"418",0.0422222222222222
"419",0.0424242424242424
"420",0.0424242424242424
"421",0.0426262626262626
"422",0.0426262626262626
"423",0.0428282828282828
"424",0.0428282828282828
"425",0.0432323232323232
"426",0.0432323232323232
"427",0.0432323232323232
"428",0.0432323232323232
"429",0.0438383838383838
"430",0.0438383838383838
"431",0.0438383838383838
"432",0.0438383838383838
"433",0.0438383838383838
"434",0.0438383838383838
"435",0.044040404040404
"436",0.044040404040404
"437",0.0444444444444444
"438",0.0444444444444444
"439",0.0444444444444444
"440",0.0444444444444444
"441",0.0446464646464646
"442",0.0446464646464646
"443",0.0448484848484848
"444",0.0448484848484848
"445",0.045050505050505
"446",0.045050505050505
"447",0.0452525252525253
"448",0.0452525252525253
"449",0.0454545454545455
"450",0.0454545454545455
"451",0.0456565656565657
"452",0.0456565656565657
"453",0.0458585858585859
"454",0.0458585858585859
"455",0.0460606060606061
"456",0.0460606060606061
"457",0.0462626262626263
"458",0.0462626262626263
"459",0.0472727272727273
"460",0.0472727272727273
"461",0.0472727272727273
"462",0.0472727272727273
"463",0.0472727272727273
"464",0.0472727272727273
"465",0.0472727272727273
"466",0.0472727272727273
"467",0.0472727272727273
"468",0.0472727272727273
"469",0.0474747474747475
"470",0.0474747474747475
"471",0.0480808080808081
"472",0.0480808080808081
"473",0.0480808080808081
"474",0.0480808080808081
"475",0.0480808080808081
"476",0.0480808080808081
"477",0.0484848484848485
"478",0.0484848484848485
"479",0.0484848484848485
"480",0.0484848484848485
"481",0.0486868686868687
"482",0.0486868686868687
"483",0.0488888888888889
"484",0.0488888888888889
"485",0.0492929292929293
"486",0.0492929292929293
"487",0.0492929292929293
"488",0.0492929292929293
"489",0.0494949494949495
"490",0.0494949494949495
"491",0.0498989898989899
"492",0.0498989898989899
"493",0.0498989898989899
"494",0.0498989898989899
"495",0.0505050505050505
"496",0.0505050505050505
"497",0.0505050505050505
"498",0.0505050505050505
"499",0.0505050505050505
"500",0.0505050505050505
"501",0.0507070707070707
"502",0.0507070707070707
"503",0.0511111111111111
"504",0.0511111111111111
"505",0.0511111111111111
"506",0.0511111111111111
"507",0.0515151515151515
"508",0.0515151515151515
"509",0.0515151515151515
"510",0.0515151515151515
"511",0.0517171717171717
"512",0.0517171717171717
"513",0.0519191919191919
"514",0.0519191919191919
"515",0.0521212121212121
"516",0.0521212121212121
"517",0.0523232323232323
"518",0.0523232323232323
"519",0.0525252525252525
"520",0.0525252525252525
"521",0.0527272727272727
"522",0.0527272727272727
"523",0.0531313131313131
"524",0.0531313131313131
"525",0.0531313131313131
"526",0.0531313131313131
"527",0.0533333333333333
"528",0.0533333333333333
"529",0.0535353535353535
"530",0.0535353535353535
"531",0.0539393939393939
"532",0.0539393939393939
"533",0.0539393939393939
"534",0.0539393939393939
"535",0.0541414141414141
"536",0.0541414141414141
"537",0.0543434343434343
"538",0.0543434343434343
"539",0.0545454545454545
"540",0.0545454545454545
"541",0.0549494949494949
"542",0.0549494949494949
"543",0.0549494949494949
"544",0.0549494949494949
"545",0.0557575757575758
"546",0.0557575757575758
"547",0.0557575757575758
"548",0.0557575757575758
"549",0.0557575757575758
"550",0.0557575757575758
"551",0.0557575757575758
"552",0.0557575757575758
"553",0.0561616161616162
"554",0.0561616161616162
"555",0.0561616161616162
"556",0.0561616161616162
"557",0.0563636363636364
"558",0.0563636363636364
"559",0.0571717171717172
"560",0.0571717171717172
"561",0.0571717171717172
"562",0.0571717171717172
"563",0.0571717171717172
"564",0.0571717171717172
"565",0.0571717171717172
"566",0.0571717171717172
"567",0.0575757575757576
"568",0.0575757575757576
"569",0.0575757575757576
"570",0.0575757575757576
"571",0.0577777777777778
"572",0.0577777777777778
"573",0.057979797979798
"574",0.057979797979798
"575",0.0583838383838384
"576",0.0583838383838384
"577",0.0583838383838384
"578",0.0583838383838384
"579",0.0591919191919192
"580",0.0591919191919192
"581",0.0591919191919192
"582",0.0591919191919192
"583",0.0591919191919192
"584",0.0591919191919192
"585",0.0591919191919192
"586",0.0591919191919192
"587",0.0597979797979798
"588",0.0597979797979798
"589",0.0597979797979798
"590",0.0597979797979798
"591",0.0597979797979798
"592",0.0597979797979798
"593",0.06
"594",0.06
"595",0.0602020202020202
"596",0.0602020202020202
"597",0.0604040404040404
"598",0.0604040404040404
"599",0.061010101010101
"600",0.061010101010101
"601",0.061010101010101
"602",0.061010101010101
"603",0.061010101010101
"604",0.061010101010101
"605",0.0612121212121212
"606",0.0612121212121212
"607",0.0618181818181818
"608",0.0618181818181818
"609",0.0618181818181818
"610",0.0618181818181818
"611",0.0618181818181818
"612",0.0618181818181818
"613",0.062020202020202
"614",0.062020202020202
"615",0.0622222222222222
"616",0.0622222222222222
"617",0.0624242424242424
"618",0.0624242424242424
"619",0.063030303030303
"620",0.063030303030303
"621",0.063030303030303
"622",0.063030303030303
"623",0.063030303030303
"624",0.063030303030303
"625",0.0632323232323232
"626",0.0632323232323232
"627",0.0636363636363636
"628",0.0636363636363636
"629",0.0636363636363636
"630",0.0636363636363636
"631",0.0638383838383838
"632",0.0638383838383838
"633",0.0646464646464646
"634",0.0646464646464646
"635",0.0646464646464646
"636",0.0646464646464646
"637",0.0646464646464646
"638",0.0646464646464646
"639",0.0646464646464646
"640",0.0646464646464646
"641",0.0652525252525253
"642",0.0652525252525253
"643",0.0652525252525253
"644",0.0652525252525253
"645",0.0652525252525253
"646",0.0652525252525253
"647",0.0654545454545455
"648",0.0654545454545455
"649",0.0662626262626263
"650",0.0662626262626263
"651",0.0662626262626263
"652",0.0662626262626263
"653",0.0662626262626263
"654",0.0662626262626263
"655",0.0662626262626263
"656",0.0662626262626263
"657",0.0664646464646465
"658",0.0664646464646465
"659",0.0666666666666667
"660",0.0666666666666667
"661",0.0676767676767677
"662",0.0676767676767677
"663",0.0676767676767677
"664",0.0676767676767677
"665",0.0676767676767677
"666",0.0676767676767677
"667",0.0676767676767677
"668",0.0676767676767677
"669",0.0676767676767677
"670",0.0676767676767677
"671",0.0678787878787879
"672",0.0678787878787879
"673",0.0686868686868687
"674",0.0686868686868687
"675",0.0686868686868687
"676",0.0686868686868687
"677",0.0686868686868687
"678",0.0686868686868687
"679",0.0686868686868687
"680",0.0686868686868687
"681",0.0690909090909091
"682",0.0690909090909091
"683",0.0690909090909091
"684",0.0690909090909091
"685",0.0692929292929293
"686",0.0692929292929293
"687",0.0696969696969697
"688",0.0696969696969697
"689",0.0696969696969697
"690",0.0696969696969697
"691",0.0701010101010101
"692",0.0701010101010101
"693",0.0701010101010101
"694",0.0701010101010101
"695",0.0703030303030303
"696",0.0703030303030303
"697",0.0707070707070707
"698",0.0707070707070707
"699",0.0707070707070707
"700",0.0707070707070707
"701",0.0711111111111111
"702",0.0711111111111111
"703",0.0711111111111111
"704",0.0711111111111111
"705",0.0713131313131313
"706",0.0713131313131313
"707",0.0717171717171717
"708",0.0717171717171717
"709",0.0717171717171717
"710",0.0717171717171717
"711",0.0719191919191919
"712",0.0719191919191919
"713",0.0721212121212121
"714",0.0721212121212121
"715",0.0731313131313131
"716",0.0731313131313131
"717",0.0731313131313131
"718",0.0731313131313131
"719",0.0731313131313131
"720",0.0731313131313131
"721",0.0731313131313131
"722",0.0731313131313131
"723",0.0731313131313131
"724",0.0731313131313131
"725",0.0739393939393939
"726",0.0739393939393939
"727",0.0739393939393939
"728",0.0739393939393939
"729",0.0739393939393939
"730",0.0739393939393939
"731",0.0739393939393939
"732",0.0739393939393939
"733",0.0743434343434344
"734",0.0743434343434344
"735",0.0743434343434344
"736",0.0743434343434344
"737",0.0745454545454545
"738",0.0745454545454545
"739",0.0757575757575758
"740",0.0757575757575758
"741",0.0757575757575758
"742",0.0757575757575758
"743",0.0757575757575758
"744",0.0757575757575758
"745",0.0757575757575758
"746",0.0757575757575758
"747",0.0757575757575758
"748",0.0757575757575758
"749",0.0757575757575758
"750",0.0757575757575758
"751",0.075959595959596
"752",0.075959595959596
"753",0.0761616161616162
"754",0.0761616161616162
"755",0.0765656565656566
"756",0.0765656565656566
"757",0.0765656565656566
"758",0.0765656565656566
"759",0.076969696969697
"760",0.076969696969697
"761",0.076969696969697
"762",0.076969696969697
"763",0.077979797979798
"764",0.077979797979798
"765",0.077979797979798
"766",0.077979797979798
"767",0.077979797979798
"768",0.077979797979798
"769",0.077979797979798
"770",0.077979797979798
"771",0.077979797979798
"772",0.077979797979798
"773",0.0783838383838384
"774",0.0783838383838384
"775",0.0783838383838384
"776",0.0783838383838384
"777",0.0793939393939394
"778",0.0793939393939394
"779",0.0793939393939394
"780",0.0793939393939394
"781",0.0793939393939394
"782",0.0793939393939394
"783",0.0793939393939394
"784",0.0793939393939394
"785",0.0793939393939394
"786",0.0793939393939394
"787",0.0795959595959596
"788",0.0795959595959596
"789",0.0802020202020202
"790",0.0802020202020202
"791",0.0802020202020202
"792",0.0802020202020202
"793",0.0802020202020202
"794",0.0802020202020202
"795",0.081010101010101
"796",0.081010101010101
"797",0.081010101010101
"798",0.081010101010101
"799",0.081010101010101
"800",0.081010101010101
"801",0.081010101010101
"802",0.081010101010101
"803",0.0812121212121212
"804",0.0812121212121212
"805",0.0814141414141414
"806",0.0814141414141414
"807",0.0822222222222222
"808",0.0822222222222222
"809",0.0822222222222222
"810",0.0822222222222222
"811",0.0822222222222222
"812",0.0822222222222222
"813",0.0822222222222222
"814",0.0822222222222222
"815",0.0824242424242424
"816",0.0824242424242424
"817",0.0828282828282828
"818",0.0828282828282828
"819",0.0828282828282828
"820",0.0828282828282828
"821",0.083030303030303
"822",0.083030303030303
"823",0.0832323232323232
"824",0.0832323232323232
"825",0.0836363636363636
"826",0.0836363636363636
"827",0.0836363636363636
"828",0.0836363636363636
"829",0.084040404040404
"830",0.084040404040404
"831",0.084040404040404
"832",0.084040404040404
"833",0.0844444444444444
"834",0.0844444444444444
"835",0.0844444444444444
"836",0.0844444444444444
"837",0.0848484848484849
"838",0.0848484848484849
"839",0.0848484848484849
"840",0.0848484848484849
"841",0.0852525252525252
"842",0.0852525252525252
"843",0.0852525252525252
"844",0.0852525252525252
"845",0.0854545454545454
"846",0.0854545454545454
"847",0.0856565656565657
"848",0.0856565656565657
"849",0.0868686868686869
"850",0.0868686868686869
"851",0.0868686868686869
"852",0.0868686868686869
"853",0.0868686868686869
"854",0.0868686868686869
"855",0.0868686868686869
"856",0.0868686868686869
"857",0.0868686868686869
"858",0.0868686868686869
"859",0.0868686868686869
"860",0.0868686868686869
"861",0.0874747474747475
"862",0.0874747474747475
"863",0.0874747474747475
"864",0.0874747474747475
"865",0.0874747474747475
"866",0.0874747474747475
"867",0.0876767676767677
"868",0.0876767676767677
"869",0.0886868686868687
"870",0.0886868686868687
"871",0.0886868686868687
"872",0.0886868686868687
"873",0.0886868686868687
"874",0.0886868686868687
"875",0.0886868686868687
"876",0.0886868686868687
"877",0.0886868686868687
"878",0.0886868686868687
"879",0.0888888888888889
"880",0.0888888888888889
"881",0.0892929292929293
"882",0.0892929292929293
"883",0.0892929292929293
"884",0.0892929292929293
"885",0.0894949494949495
"886",0.0894949494949495
"887",0.0896969696969697
"888",0.0896969696969697
"889",0.0903030303030303
"890",0.0903030303030303
"891",0.0903030303030303
"892",0.0903030303030303
"893",0.0903030303030303
"894",0.0903030303030303
"895",0.0905050505050505
"896",0.0905050505050505
"897",0.0907070707070707
"898",0.0907070707070707
"899",0.0909090909090909
"900",0.0909090909090909
"901",0.0913131313131313
"902",0.0913131313131313
"903",0.0913131313131313
"904",0.0913131313131313
"905",0.0925252525252525
"906",0.0925252525252525
"907",0.0925252525252525
"908",0.0925252525252525
"909",0.0925252525252525
"910",0.0925252525252525
"911",0.0925252525252525
"912",0.0925252525252525
"913",0.0925252525252525
"914",0.0925252525252525
"915",0.0925252525252525
"916",0.0925252525252525
"917",0.0929292929292929
"918",0.0929292929292929
"919",0.0929292929292929
"920",0.0929292929292929
"921",0.0933333333333333
"922",0.0933333333333333
"923",0.0933333333333333
"924",0.0933333333333333
"925",0.0935353535353535
"926",0.0935353535353535
"927",0.0937373737373737
"928",0.0937373737373737
"929",0.0939393939393939
"930",0.0939393939393939
"931",0.0945454545454545
"932",0.0945454545454545
"933",0.0945454545454545
"934",0.0945454545454545
"935",0.0945454545454545
"936",0.0945454545454545
"937",0.0947474747474747
"938",0.0947474747474747
"939",0.0953535353535354
"940",0.0953535353535354
"941",0.0953535353535354
"942",0.0953535353535354
"943",0.0953535353535354
"944",0.0953535353535354
"945",0.0961616161616162
"946",0.0961616161616162
"947",0.0961616161616162
"948",0.0961616161616162
"949",0.0961616161616162
"950",0.0961616161616162
"951",0.0961616161616162
"952",0.0961616161616162
"953",0.0967676767676768
"954",0.0967676767676768
"955",0.0967676767676768
"956",0.0967676767676768
"957",0.0967676767676768
"958",0.0967676767676768
"959",0.096969696969697
"960",0.096969696969697
"961",0.0971717171717172
"962",0.0971717171717172
"963",0.0973737373737374
"964",0.0973737373737374
"965",0.0975757575757576
"966",0.0975757575757576
"967",0.0981818181818182
"968",0.0981818181818182
"969",0.0981818181818182
"970",0.0981818181818182
"971",0.0981818181818182
"972",0.0981818181818182
"973",0.098989898989899
"974",0.098989898989899
"975",0.098989898989899
"976",0.098989898989899
"977",0.098989898989899
"978",0.098989898989899
"979",0.098989898989899
"980",0.098989898989899
"981",0.0991919191919192
"982",0.0991919191919192
"983",0.0993939393939394
"984",0.0993939393939394
"985",0.0997979797979798
"986",0.0997979797979798
"987",0.0997979797979798
"988",0.0997979797979798
"989",0.1
"990",0.1
"991",0.100606060606061
"992",0.100606060606061
"993",0.100606060606061
"994",0.100606060606061
"995",0.100606060606061
"996",0.100606060606061
"997",0.100808080808081
"998",0.100808080808081
"999",0.101212121212121
"1000",0.101212121212121
"1001",0.101212121212121
"1002",0.101212121212121
"1003",0.101616161616162
"1004",0.101616161616162
"1005",0.101616161616162
"1006",0.101616161616162
"1007",0.101818181818182
"1008",0.101818181818182
"1009",0.102020202020202
"1010",0.102020202020202
"1011",0.102222222222222
"1012",0.102222222222222
"1013",0.102626262626263
"1014",0.102626262626263
"1015",0.102626262626263
"1016",0.102626262626263
"1017",0.103434343434343
"1018",0.103434343434343
"1019",0.103434343434343
"1020",0.103434343434343
"1021",0.103434343434343
"1022",0.103434343434343
"1023",0.103434343434343
"1024",0.103434343434343
"1025",0.103636363636364
"1026",0.103636363636364
"1027",0.104646464646465
"1028",0.104646464646465
"1029",0.104646464646465
"1030",0.104646464646465
"1031",0.104646464646465
"1032",0.104646464646465
"1033",0.104646464646465
"1034",0.104646464646465
"1035",0.104646464646465
"1036",0.104646464646465
"1037",0.105454545454545
"1038",0.105454545454545
"1039",0.105454545454545
"1040",0.105454545454545
"1041",0.105454545454545
"1042",0.105454545454545
"1043",0.105454545454545
"1044",0.105454545454545
"1045",0.105656565656566
"1046",0.105656565656566
"1047",0.105858585858586
"1048",0.105858585858586
"1049",0.106060606060606
"1050",0.106060606060606
"1051",0.106666666666667
"1052",0.106666666666667
"1053",0.106666666666667
"1054",0.106666666666667
"1055",0.106666666666667
"1056",0.106666666666667
"1057",0.107272727272727
"1058",0.107272727272727
"1059",0.107272727272727
"1060",0.107272727272727
"1061",0.107272727272727
"1062",0.107272727272727
"1063",0.107474747474747
"1064",0.107474747474747
"1065",0.108080808080808
"1066",0.108080808080808
"1067",0.108080808080808
"1068",0.108080808080808
"1069",0.108080808080808
"1070",0.108080808080808
"1071",0.109494949494949
"1072",0.109494949494949
"1073",0.109494949494949
"1074",0.109494949494949
"1075",0.109494949494949
"1076",0.109494949494949
"1077",0.109494949494949
"1078",0.109494949494949
"1079",0.109494949494949
"1080",0.109494949494949
"1081",0.109494949494949
"1082",0.109494949494949
"1083",0.109494949494949
"1084",0.109494949494949
"1085",0.10969696969697
"1086",0.10969696969697
"1087",0.10989898989899
"1088",0.10989898989899
"1089",0.11030303030303
"1090",0.11030303030303
"1091",0.11030303030303
"1092",0.11030303030303
"1093",0.111111111111111
"1094",0.111111111111111
"1095",0.111111111111111
"1096",0.111111111111111
"1097",0.111111111111111
"1098",0.111111111111111
"1099",0.111111111111111
"1100",0.111111111111111
"1101",0.111515151515152
"1102",0.111515151515152
"1103",0.111515151515152
"1104",0.111515151515152
"1105",0.111717171717172
"1106",0.111717171717172
"1107",0.111919191919192
"1108",0.111919191919192
"1109",0.112727272727273
"1110",0.112727272727273
"1111",0.112727272727273
"1112",0.112727272727273
"1113",0.112727272727273
"1114",0.112727272727273
"1115",0.112727272727273
"1116",0.112727272727273
"1117",0.113535353535354
"1118",0.113535353535354
"1119",0.113535353535354
"1120",0.113535353535354
"1121",0.113535353535354
"1122",0.113535353535354
"1123",0.113535353535354
"1124",0.113535353535354
"1125",0.113939393939394
"1126",0.113939393939394
"1127",0.113939393939394
"1128",0.113939393939394
"1129",0.114141414141414
"1130",0.114141414141414
"1131",0.114343434343434
"1132",0.114343434343434
"1133",0.114747474747475
"1134",0.114747474747475
"1135",0.114747474747475
"1136",0.114747474747475
"1137",0.115555555555556
"1138",0.115555555555556
"1139",0.115555555555556
"1140",0.115555555555556
"1141",0.115555555555556
"1142",0.115555555555556
"1143",0.115555555555556
"1144",0.115555555555556
"1145",0.115757575757576
"1146",0.115757575757576
"1147",0.116363636363636
"1148",0.116363636363636
"1149",0.116363636363636
"1150",0.116363636363636
"1151",0.116363636363636
"1152",0.116363636363636
"1153",0.116969696969697
"1154",0.116969696969697
"1155",0.116969696969697
"1156",0.116969696969697
"1157",0.116969696969697
"1158",0.116969696969697
"1159",0.118383838383838
"1160",0.118383838383838
"1161",0.118383838383838
"1162",0.118383838383838
"1163",0.118383838383838
"1164",0.118383838383838
"1165",0.118383838383838
"1166",0.118383838383838
"1167",0.118383838383838
"1168",0.118383838383838
"1169",0.118383838383838
"1170",0.118383838383838
"1171",0.118383838383838
"1172",0.118383838383838
"1173",0.118585858585859
"1174",0.118585858585859
"1175",0.119191919191919
"1176",0.119191919191919
"1177",0.119191919191919
